uuid	entry	run	subrun	event	dnnsp_class	gauss_class	wiener_class	Thomas-Avinay1_dnnsp_same	Thomas-Avinay1_dnnsp_maxabs	Thomas-Avinay1_dnnsp_ndiff	Thomas-Avinay1_dnnsp_nchan	Thomas-Avinay1_dnnsp_nroi	Thomas-Avinay1_dnnsp_nval	Thomas-Avinay1_gauss_same	Thomas-Avinay1_gauss_maxabs	Thomas-Avinay1_gauss_ndiff	Thomas-Avinay1_gauss_nchan	Thomas-Avinay1_gauss_nroi	Thomas-Avinay1_gauss_nval	Thomas-Avinay1_wiener_same	Thomas-Avinay1_wiener_maxabs	Thomas-Avinay1_wiener_ndiff	Thomas-Avinay1_wiener_nchan	Thomas-Avinay1_wiener_nroi	Thomas-Avinay1_wiener_nval	Thomas-Avinay2_dnnsp_same	Thomas-Avinay2_dnnsp_maxabs	Thomas-Avinay2_dnnsp_ndiff	Thomas-Avinay2_dnnsp_nchan	Thomas-Avinay2_dnnsp_nroi	Thomas-Avinay2_dnnsp_nval	Thomas-Avinay2_gauss_same	Thomas-Avinay2_gauss_maxabs	Thomas-Avinay2_gauss_ndiff	Thomas-Avinay2_gauss_nchan	Thomas-Avinay2_gauss_nroi	Thomas-Avinay2_gauss_nval	Thomas-Avinay2_wiener_same	Thomas-Avinay2_wiener_maxabs	Thomas-Avinay2_wiener_ndiff	Thomas-Avinay2_wiener_nchan	Thomas-Avinay2_wiener_nroi	Thomas-Avinay2_wiener_nval	Avinay1-Avinay2_dnnsp_same	Avinay1-Avinay2_dnnsp_maxabs	Avinay1-Avinay2_dnnsp_ndiff	Avinay1-Avinay2_dnnsp_nchan	Avinay1-Avinay2_dnnsp_nroi	Avinay1-Avinay2_dnnsp_nval	Avinay1-Avinay2_gauss_same	Avinay1-Avinay2_gauss_maxabs	Avinay1-Avinay2_gauss_ndiff	Avinay1-Avinay2_gauss_nchan	Avinay1-Avinay2_gauss_nroi	Avinay1-Avinay2_gauss_nval	Avinay1-Avinay2_wiener_same	Avinay1-Avinay2_wiener_maxabs	Avinay1-Avinay2_wiener_ndiff	Avinay1-Avinay2_wiener_nchan	Avinay1-Avinay2_wiener_nroi	Avinay1-Avinay2_wiener_nval	Thomas_dnnsp_nz	Avinay1_dnnsp_nz	Avinay2_dnnsp_nz	Avinay2_passthrough	Thomas_reco1	Thomas_detsim	Avinay1_reco1	Avinay1_detsim	Avinay2_reco1	Avinay2_detsim
1846-ed4b-b660-a83f	0	1	14	3	all_same	all_same	all_same	1	0.0	0	0	0	0	1	0.0	0	0	0	0	1	0.0	0	0	0	0	1	0.0	0	0	0	0	1	0.0	0	0	0	0	1	0.0	0	0	0	0	1	0.0	0	0	0	0	1	0.0	0	0	0	0	1	0.0	0	0	0	0	620223	620223	620223	1	/lus/flare/projects/neutrinoGPU/twester/scratch/sbnd_gen2_full/reco1/000000/000000/reco1-detsim-g4-gen-1846-ed4b-b660-a83f.root	/lus/flare/projects/neutrinoGPU/twester/scratch/sbnd_gen2_full/detsim/000000/000000/detsim-g4-gen-1846-ed4b-b660-a83f.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-reproduction-20260921/reco1/000000/000000/reco1-detsim-66d5-9216-a392-de9a.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-reproduction-20260921/detsim/000000/000000/detsim-66d5-9216-a392-de9a.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-rerun-20260924/reco1/000000/000000/reco1-detsim-79f6-f87f-8c10-5897.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-rerun-20260924/detsim/000000/000000/detsim-79f6-f87f-8c10-5897.root
1846-ed4b-b660-a83f	1	1	14	12	all_same	all_differ	all_differ	1	0.0	0	0	0	0	0	16.260000228881836	85	2	2	0	0	19.360000610351562	83	2	2	0	1	0.0	0	0	0	0	0	19.639999389648438	241	5	5	0	0	21.760000228881836	243	5	5	0	1	0.0	0	0	0	0	0	19.639999389648438	222	5	5	0	0	21.760000228881836	228	5	5	0	123189	123189	123189	1	/lus/flare/projects/neutrinoGPU/twester/scratch/sbnd_gen2_full/reco1/000000/000000/reco1-detsim-g4-gen-1846-ed4b-b660-a83f.root	/lus/flare/projects/neutrinoGPU/twester/scratch/sbnd_gen2_full/detsim/000000/000000/detsim-g4-gen-1846-ed4b-b660-a83f.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-reproduction-20260921/reco1/000000/000000/reco1-detsim-66d5-9216-a392-de9a.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-reproduction-20260921/detsim/000000/000000/detsim-66d5-9216-a392-de9a.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-rerun-20260924/reco1/000000/000000/reco1-detsim-79f6-f87f-8c10-5897.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-rerun-20260924/detsim/000000/000000/detsim-79f6-f87f-8c10-5897.root
1846-ed4b-b660-a83f	2	1	14	15	all_same	all_same	all_same	1	0.0	0	0	0	0	1	0.0	0	0	0	0	1	0.0	0	0	0	0	1	0.0	0	0	0	0	1	0.0	0	0	0	0	1	0.0	0	0	0	0	1	0.0	0	0	0	0	1	0.0	0	0	0	0	1	0.0	0	0	0	0	382671	382671	382671	1	/lus/flare/projects/neutrinoGPU/twester/scratch/sbnd_gen2_full/reco1/000000/000000/reco1-detsim-g4-gen-1846-ed4b-b660-a83f.root	/lus/flare/projects/neutrinoGPU/twester/scratch/sbnd_gen2_full/detsim/000000/000000/detsim-g4-gen-1846-ed4b-b660-a83f.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-reproduction-20260921/reco1/000000/000000/reco1-detsim-66d5-9216-a392-de9a.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-reproduction-20260921/detsim/000000/000000/detsim-66d5-9216-a392-de9a.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-rerun-20260924/reco1/000000/000000/reco1-detsim-79f6-f87f-8c10-5897.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-rerun-20260924/detsim/000000/000000/detsim-79f6-f87f-8c10-5897.root
18ed-55fe-aa14-04ee	0	1	5	6	all_same	all_differ	all_differ	1	0.0	0	0	0	0	0	7.5	215	6	6	0	0	11.739999771118164	191	6	6	0	1	0.0	0	0	0	0	0	7.5	153	4	4	0	0	11.739999771118164	132	4	4	0	1	0.0	0	0	0	0	0	4.78000020980835	62	2	2	0	0	10.699999809265137	59	2	2	0	420592	420592	420592	1	/lus/flare/projects/neutrinoGPU/twester/scratch/sbnd_gen2_full/reco1/000000/000000/reco1-detsim-g4-gen-18ed-55fe-aa14-04ee.root	/lus/flare/projects/neutrinoGPU/twester/scratch/sbnd_gen2_full/detsim/000000/000000/detsim-g4-gen-18ed-55fe-aa14-04ee.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-reproduction-20260921/reco1/000000/000000/reco1-detsim-9ce2-28f9-3052-92be.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-reproduction-20260921/detsim/000000/000000/detsim-9ce2-28f9-3052-92be.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-rerun-20260924/reco1/000000/000000/reco1-detsim-218d-45b4-bc82-337c.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-rerun-20260924/detsim/000000/000000/detsim-218d-45b4-bc82-337c.root
18ed-55fe-aa14-04ee	1	1	5	9	all_same	T=A1!=A2	T=A1!=A2	1	0.0	0	0	0	0	1	0.0	0	0	0	0	1	0.0	0	0	0	0	1	0.0	0	0	0	0	0	2.5	58	1	1	0	0	4.019999980926514	59	1	1	0	1	0.0	0	0	0	0	0	2.5	58	1	1	0	0	4.019999980926514	59	1	1	0	172806	172806	172806	1	/lus/flare/projects/neutrinoGPU/twester/scratch/sbnd_gen2_full/reco1/000000/000000/reco1-detsim-g4-gen-18ed-55fe-aa14-04ee.root	/lus/flare/projects/neutrinoGPU/twester/scratch/sbnd_gen2_full/detsim/000000/000000/detsim-g4-gen-18ed-55fe-aa14-04ee.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-reproduction-20260921/reco1/000000/000000/reco1-detsim-9ce2-28f9-3052-92be.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-reproduction-20260921/detsim/000000/000000/detsim-9ce2-28f9-3052-92be.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-rerun-20260924/reco1/000000/000000/reco1-detsim-218d-45b4-bc82-337c.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-rerun-20260924/detsim/000000/000000/detsim-218d-45b4-bc82-337c.root
18ed-55fe-aa14-04ee	2	1	5	10	all_same	all_same	all_same	1	0.0	0	0	0	0	1	0.0	0	0	0	0	1	0.0	0	0	0	0	1	0.0	0	0	0	0	1	0.0	0	0	0	0	1	0.0	0	0	0	0	1	0.0	0	0	0	0	1	0.0	0	0	0	0	1	0.0	0	0	0	0	293925	293925	293925	1	/lus/flare/projects/neutrinoGPU/twester/scratch/sbnd_gen2_full/reco1/000000/000000/reco1-detsim-g4-gen-18ed-55fe-aa14-04ee.root	/lus/flare/projects/neutrinoGPU/twester/scratch/sbnd_gen2_full/detsim/000000/000000/detsim-g4-gen-18ed-55fe-aa14-04ee.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-reproduction-20260921/reco1/000000/000000/reco1-detsim-9ce2-28f9-3052-92be.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-reproduction-20260921/detsim/000000/000000/detsim-9ce2-28f9-3052-92be.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-rerun-20260924/reco1/000000/000000/reco1-detsim-218d-45b4-bc82-337c.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-rerun-20260924/detsim/000000/000000/detsim-218d-45b4-bc82-337c.root
18ed-55fe-aa14-04ee	3	1	5	13	all_same	T=A1!=A2	T=A1!=A2	1	0.0	0	0	0	0	1	0.0	0	0	0	0	1	0.0	0	0	0	0	1	0.0	0	0	0	0	0	6.480000019073486	89	3	3	0	0	11.319999694824219	78	3	3	0	1	0.0	0	0	0	0	0	6.480000019073486	89	3	3	0	0	11.319999694824219	78	3	3	0	285372	285372	285372	1	/lus/flare/projects/neutrinoGPU/twester/scratch/sbnd_gen2_full/reco1/000000/000000/reco1-detsim-g4-gen-18ed-55fe-aa14-04ee.root	/lus/flare/projects/neutrinoGPU/twester/scratch/sbnd_gen2_full/detsim/000000/000000/detsim-g4-gen-18ed-55fe-aa14-04ee.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-reproduction-20260921/reco1/000000/000000/reco1-detsim-9ce2-28f9-3052-92be.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-reproduction-20260921/detsim/000000/000000/detsim-9ce2-28f9-3052-92be.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-rerun-20260924/reco1/000000/000000/reco1-detsim-218d-45b4-bc82-337c.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-rerun-20260924/detsim/000000/000000/detsim-218d-45b4-bc82-337c.root
18ed-55fe-aa14-04ee	4	1	5	14	all_same	A1=A2!=T	A1=A2!=T	1	0.0	0	0	0	0	0	1.2400000095367432	50	2	1	1	0	1.5799999237060547	37	2	2	0	1	0.0	0	0	0	0	0	1.2400000095367432	50	2	1	1	0	1.5799999237060547	37	2	2	0	1	0.0	0	0	0	0	1	0.0	0	0	0	0	1	0.0	0	0	0	0	406039	406039	406039	1	/lus/flare/projects/neutrinoGPU/twester/scratch/sbnd_gen2_full/reco1/000000/000000/reco1-detsim-g4-gen-18ed-55fe-aa14-04ee.root	/lus/flare/projects/neutrinoGPU/twester/scratch/sbnd_gen2_full/detsim/000000/000000/detsim-g4-gen-18ed-55fe-aa14-04ee.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-reproduction-20260921/reco1/000000/000000/reco1-detsim-9ce2-28f9-3052-92be.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-reproduction-20260921/detsim/000000/000000/detsim-9ce2-28f9-3052-92be.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-rerun-20260924/reco1/000000/000000/reco1-detsim-218d-45b4-bc82-337c.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-rerun-20260924/detsim/000000/000000/detsim-218d-45b4-bc82-337c.root
199e-ec8c-cfaf-a30e	0	1	19	3	all_same	all_differ	all_differ	1	0.0	0	0	0	0	0	12.819999694824219	42	1	1	0	0	13.739999771118164	37	1	1	0	1	0.0	0	0	0	0	0	0.2200000137090683	54	2	1	1	0	0.3600001335144043	41	2	1	1	1	0.0	0	0	0	0	0	12.819999694824219	96	3	2	1	0	13.739999771118164	78	3	2	1	509521	509521	509521	1	/lus/flare/projects/neutrinoGPU/twester/scratch/sbnd_gen2_full/reco1/000000/000000/reco1-detsim-g4-gen-199e-ec8c-cfaf-a30e.root	/lus/flare/projects/neutrinoGPU/twester/scratch/sbnd_gen2_full/detsim/000000/000000/detsim-g4-gen-199e-ec8c-cfaf-a30e.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-reproduction-20260921/reco1/000000/000000/reco1-detsim-a341-b33e-3d08-f115.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-reproduction-20260921/detsim/000000/000000/detsim-a341-b33e-3d08-f115.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-rerun-20260924/reco1/000000/000000/reco1-detsim-e986-8792-1beb-4b36.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-rerun-20260924/detsim/000000/000000/detsim-e986-8792-1beb-4b36.root
199e-ec8c-cfaf-a30e	1	1	19	5	all_same	T=A1!=A2	T=A1!=A2	1	0.0	0	0	0	0	1	0.0	0	0	0	0	1	0.0	0	0	0	0	1	0.0	0	0	0	0	0	6.319999694824219	115	3	3	0	0	9.380000114440918	103	3	3	0	1	0.0	0	0	0	0	0	6.319999694824219	115	3	3	0	0	9.380000114440918	103	3	3	0	219400	219400	219400	1	/lus/flare/projects/neutrinoGPU/twester/scratch/sbnd_gen2_full/reco1/000000/000000/reco1-detsim-g4-gen-199e-ec8c-cfaf-a30e.root	/lus/flare/projects/neutrinoGPU/twester/scratch/sbnd_gen2_full/detsim/000000/000000/detsim-g4-gen-199e-ec8c-cfaf-a30e.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-reproduction-20260921/reco1/000000/000000/reco1-detsim-a341-b33e-3d08-f115.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-reproduction-20260921/detsim/000000/000000/detsim-a341-b33e-3d08-f115.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-rerun-20260924/reco1/000000/000000/reco1-detsim-e986-8792-1beb-4b36.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-rerun-20260924/detsim/000000/000000/detsim-e986-8792-1beb-4b36.root
199e-ec8c-cfaf-a30e	2	1	19	8	T=A2!=A1	T=A2!=A1	T=A2!=A1	0	2.8375067710876465	125	8	8	0	0	3.0	246	9	9	0	0	5.699999809265137	193	9	9	0	1	0.0	0	0	0	0	1	0.0	0	0	0	0	1	0.0	0	0	0	0	0	2.8375067710876465	125	8	8	0	0	3.0	246	9	9	0	0	5.699999809265137	193	9	9	0	317430	317421	317430	1	/lus/flare/projects/neutrinoGPU/twester/scratch/sbnd_gen2_full/reco1/000000/000000/reco1-detsim-g4-gen-199e-ec8c-cfaf-a30e.root	/lus/flare/projects/neutrinoGPU/twester/scratch/sbnd_gen2_full/detsim/000000/000000/detsim-g4-gen-199e-ec8c-cfaf-a30e.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-reproduction-20260921/reco1/000000/000000/reco1-detsim-a341-b33e-3d08-f115.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-reproduction-20260921/detsim/000000/000000/detsim-a341-b33e-3d08-f115.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-rerun-20260924/reco1/000000/000000/reco1-detsim-e986-8792-1beb-4b36.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-rerun-20260924/detsim/000000/000000/detsim-e986-8792-1beb-4b36.root
199e-ec8c-cfaf-a30e	3	1	19	9	all_same	all_differ	all_differ	1	0.0	0	0	0	0	0	17.34000015258789	126	1	1	0	0	20.1200008392334	126	1	1	0	1	0.0	0	0	0	0	0	19.860000610351562	271	3	3	0	0	22.1200008392334	270	3	3	0	1	0.0	0	0	0	0	0	19.860000610351562	145	2	2	0	0	22.1200008392334	144	2	2	0	188151	188151	188151	1	/lus/flare/projects/neutrinoGPU/twester/scratch/sbnd_gen2_full/reco1/000000/000000/reco1-detsim-g4-gen-199e-ec8c-cfaf-a30e.root	/lus/flare/projects/neutrinoGPU/twester/scratch/sbnd_gen2_full/detsim/000000/000000/detsim-g4-gen-199e-ec8c-cfaf-a30e.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-reproduction-20260921/reco1/000000/000000/reco1-detsim-a341-b33e-3d08-f115.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-reproduction-20260921/detsim/000000/000000/detsim-a341-b33e-3d08-f115.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-rerun-20260924/reco1/000000/000000/reco1-detsim-e986-8792-1beb-4b36.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-rerun-20260924/detsim/000000/000000/detsim-e986-8792-1beb-4b36.root
199e-ec8c-cfaf-a30e	4	1	19	10	all_same	all_same	all_same	1	0.0	0	0	0	0	1	0.0	0	0	0	0	1	0.0	0	0	0	0	1	0.0	0	0	0	0	1	0.0	0	0	0	0	1	0.0	0	0	0	0	1	0.0	0	0	0	0	1	0.0	0	0	0	0	1	0.0	0	0	0	0	525617	525617	525617	1	/lus/flare/projects/neutrinoGPU/twester/scratch/sbnd_gen2_full/reco1/000000/000000/reco1-detsim-g4-gen-199e-ec8c-cfaf-a30e.root	/lus/flare/projects/neutrinoGPU/twester/scratch/sbnd_gen2_full/detsim/000000/000000/detsim-g4-gen-199e-ec8c-cfaf-a30e.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-reproduction-20260921/reco1/000000/000000/reco1-detsim-a341-b33e-3d08-f115.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-reproduction-20260921/detsim/000000/000000/detsim-a341-b33e-3d08-f115.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-rerun-20260924/reco1/000000/000000/reco1-detsim-e986-8792-1beb-4b36.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-rerun-20260924/detsim/000000/000000/detsim-e986-8792-1beb-4b36.root
199e-ec8c-cfaf-a30e	5	1	19	15	T=A1!=A2	all_same	all_same	1	0.0	0	0	0	0	1	0.0	0	0	0	0	1	0.0	0	0	0	0	0	0.022239990532398224	56	1	1	0	1	0.0	0	0	0	0	1	0.0	0	0	0	0	0	0.022239990532398224	56	1	1	0	1	0.0	0	0	0	0	1	0.0	0	0	0	0	395044	395044	395045	1	/lus/flare/projects/neutrinoGPU/twester/scratch/sbnd_gen2_full/reco1/000000/000000/reco1-detsim-g4-gen-199e-ec8c-cfaf-a30e.root	/lus/flare/projects/neutrinoGPU/twester/scratch/sbnd_gen2_full/detsim/000000/000000/detsim-g4-gen-199e-ec8c-cfaf-a30e.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-reproduction-20260921/reco1/000000/000000/reco1-detsim-a341-b33e-3d08-f115.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-reproduction-20260921/detsim/000000/000000/detsim-a341-b33e-3d08-f115.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-rerun-20260924/reco1/000000/000000/reco1-detsim-e986-8792-1beb-4b36.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-rerun-20260924/detsim/000000/000000/detsim-e986-8792-1beb-4b36.root
1e25-2b5b-7a6e-7dbb	0	1	7	3	A1=A2!=T	all_same	all_same	0	8.22054672241211	71	3	3	0	1	0.0	0	0	0	0	1	0.0	0	0	0	0	0	8.22054672241211	71	3	3	0	1	0.0	0	0	0	0	1	0.0	0	0	0	0	1	0.0	0	0	0	0	1	0.0	0	0	0	0	1	0.0	0	0	0	0	700117	700104	700104	1	/lus/flare/projects/neutrinoGPU/twester/scratch/sbnd_gen2_full/reco1/000000/000000/reco1-detsim-g4-gen-1e25-2b5b-7a6e-7dbb.root	/lus/flare/projects/neutrinoGPU/twester/scratch/sbnd_gen2_full/detsim/000000/000000/detsim-g4-gen-1e25-2b5b-7a6e-7dbb.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-reproduction-20260921/reco1/000000/000000/reco1-detsim-fbfd-f0e5-594c-3030.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-reproduction-20260921/detsim/000000/000000/detsim-fbfd-f0e5-594c-3030.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-rerun-20260924/reco1/000000/000000/reco1-detsim-f6cc-c9ef-26f2-8e1a.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-rerun-20260924/detsim/000000/000000/detsim-f6cc-c9ef-26f2-8e1a.root
1e25-2b5b-7a6e-7dbb	1	1	7	8	all_same	T=A1!=A2	T=A1!=A2	1	0.0	0	0	0	0	1	0.0	0	0	0	0	1	0.0	0	0	0	0	1	0.0	0	0	0	0	0	1.4800000190734863	81	3	3	0	0	3.9200000762939453	73	3	2	1	1	0.0	0	0	0	0	0	1.4800000190734863	81	3	3	0	0	3.9200000762939453	73	3	2	1	362006	362006	362006	1	/lus/flare/projects/neutrinoGPU/twester/scratch/sbnd_gen2_full/reco1/000000/000000/reco1-detsim-g4-gen-1e25-2b5b-7a6e-7dbb.root	/lus/flare/projects/neutrinoGPU/twester/scratch/sbnd_gen2_full/detsim/000000/000000/detsim-g4-gen-1e25-2b5b-7a6e-7dbb.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-reproduction-20260921/reco1/000000/000000/reco1-detsim-fbfd-f0e5-594c-3030.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-reproduction-20260921/detsim/000000/000000/detsim-fbfd-f0e5-594c-3030.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-rerun-20260924/reco1/000000/000000/reco1-detsim-f6cc-c9ef-26f2-8e1a.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-rerun-20260924/detsim/000000/000000/detsim-f6cc-c9ef-26f2-8e1a.root
1e25-2b5b-7a6e-7dbb	2	1	7	11	all_same	all_same	all_same	1	0.0	0	0	0	0	1	0.0	0	0	0	0	1	0.0	0	0	0	0	1	0.0	0	0	0	0	1	0.0	0	0	0	0	1	0.0	0	0	0	0	1	0.0	0	0	0	0	1	0.0	0	0	0	0	1	0.0	0	0	0	0	486312	486312	486312	1	/lus/flare/projects/neutrinoGPU/twester/scratch/sbnd_gen2_full/reco1/000000/000000/reco1-detsim-g4-gen-1e25-2b5b-7a6e-7dbb.root	/lus/flare/projects/neutrinoGPU/twester/scratch/sbnd_gen2_full/detsim/000000/000000/detsim-g4-gen-1e25-2b5b-7a6e-7dbb.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-reproduction-20260921/reco1/000000/000000/reco1-detsim-fbfd-f0e5-594c-3030.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-reproduction-20260921/detsim/000000/000000/detsim-fbfd-f0e5-594c-3030.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-rerun-20260924/reco1/000000/000000/reco1-detsim-f6cc-c9ef-26f2-8e1a.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-rerun-20260924/detsim/000000/000000/detsim-f6cc-c9ef-26f2-8e1a.root
1e25-2b5b-7a6e-7dbb	3	1	7	13	all_same	all_same	all_same	1	0.0	0	0	0	0	1	0.0	0	0	0	0	1	0.0	0	0	0	0	1	0.0	0	0	0	0	1	0.0	0	0	0	0	1	0.0	0	0	0	0	1	0.0	0	0	0	0	1	0.0	0	0	0	0	1	0.0	0	0	0	0	473637	473637	473637	1	/lus/flare/projects/neutrinoGPU/twester/scratch/sbnd_gen2_full/reco1/000000/000000/reco1-detsim-g4-gen-1e25-2b5b-7a6e-7dbb.root	/lus/flare/projects/neutrinoGPU/twester/scratch/sbnd_gen2_full/detsim/000000/000000/detsim-g4-gen-1e25-2b5b-7a6e-7dbb.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-reproduction-20260921/reco1/000000/000000/reco1-detsim-fbfd-f0e5-594c-3030.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-reproduction-20260921/detsim/000000/000000/detsim-fbfd-f0e5-594c-3030.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-rerun-20260924/reco1/000000/000000/reco1-detsim-f6cc-c9ef-26f2-8e1a.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-rerun-20260924/detsim/000000/000000/detsim-f6cc-c9ef-26f2-8e1a.root
3047-6e4e-6694-57cc	0	1	17	1	all_same	A1=A2!=T	A1=A2!=T	1	0.0	0	0	0	0	0	9.479999542236328	94	3	3	0	0	13.15999984741211	75	3	3	0	1	0.0	0	0	0	0	0	9.479999542236328	94	3	3	0	0	13.15999984741211	75	3	3	0	1	0.0	0	0	0	0	1	0.0	0	0	0	0	1	0.0	0	0	0	0	246117	246117	246117	1	/lus/flare/projects/neutrinoGPU/twester/scratch/sbnd_gen2_full/reco1/000000/000000/reco1-detsim-g4-gen-3047-6e4e-6694-57cc.root	/lus/flare/projects/neutrinoGPU/twester/scratch/sbnd_gen2_full/detsim/000000/000000/detsim-g4-gen-3047-6e4e-6694-57cc.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-reproduction-20260921/reco1/000000/000000/reco1-detsim-39dd-577d-69f9-57e0.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-reproduction-20260921/detsim/000000/000000/detsim-39dd-577d-69f9-57e0.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-rerun-20260924/reco1/000000/000000/reco1-detsim-3c4b-d2e9-295c-777a.root	/lus/flare/projects/neutrinoGPU/abhat/sbnd/thomas-g4-parsl-rerun-20260924/detsim/000000/000000/detsim-3c4b-d2e9-295c-777a.root
