run	subrun	event	n_nu	inu	nu_pdg	ccnc	mode	interaction_type	E_nu_MeV	vtx_x_cm	vtx_y_cm	vtx_z_cm	t_ns	lepton_pdg	target_pdg	n_genie_particles	in_active_tpc
295	28	2730	1	0	12	0	0	1001	3302.73	6.70	-125.66	471.32	1326.5	11	1000180400	9	1
295	28	5312	2	0	14	1	0	1002	198.74	-611.23	442.21	-205.03	1302.3	14	1000140280	11	0
295	28	5312	2	1	12	0	0	1001	1354.81	-71.19	63.25	174.84	936.5	11	1000180400	10	1
295	28	7724	2	0	12	0	2	1091	3865.10	96.09	100.51	147.82	765.1	11	1000180400	14	1
295	28	7724	2	1	14	0	0	1001	595.80	-278.07	-529.68	-23.76	1215.5	13	1000080160	8	0
295	28	8668	2	0	14	0	0	1001	452.90	-287.54	-609.10	679.51	1428.8	13	1000110230	8	0
295	28	8668	2	1	12	0	0	1001	1516.11	-0.16	-130.61	210.28	161.5	11	1000180400	12	1
295	28	12220	2	0	14	1	10	1000	2881.92	46.70	516.00	-311.49	1298.5	14	1000140280	12	0
295	28	12220	2	1	12	0	1	1005	2293.82	118.52	179.73	190.74	536.4	11	1000180400	13	1
294	58	190	3	0	14	0	0	1001	802.36	-164.41	-34.23	-341.99	730.3	13	1000140280	9	0
294	58	190	3	1	14	0	10	1000	935.48	-490.96	199.12	770.70	1336.2	13	1000080160	11	0
294	58	190	3	2	12	0	1	1005	2827.08	125.73	-9.02	466.79	1401.4	11	1000180400	30	1
294	58	1342	1	0	12	0	10	1000	1596.20	-29.47	-200.15	6.21	1367.7	11	1000180400	12	0
294	58	2539	2	0	12	0	10	1000	1225.30	73.75	85.89	166.13	1427.0	11	1000180400	15	1
294	58	2539	2	1	14	1	10	1000	652.77	-454.08	-498.59	404.98	945.1	14	1000110230	12	0
294	58	3861	2	0	14	0	0	1001	2287.81	-108.96	-415.63	-6.99	1311.3	13	1000260560	17	0
294	58	3861	2	1	12	0	0	1001	2398.71	-22.47	-84.96	40.62	79.7	11	1000180400	19	1
294	58	4960	1	0	12	0	0	1001	2483.67	92.76	56.67	425.32	1436.7	11	1000180400	9	1
294	58	6286	1	0	12	0	0	1001	841.64	-179.20	197.29	222.33	1108.1	11	1000180400	10	1
294	58	6352	3	0	12	0	1	1005	1976.18	18.33	67.80	440.05	1419.9	11	1000180400	14	1
294	58	6352	3	1	14	1	10	1000	860.79	-114.85	43.90	-416.15	784.8	14	1000080160	13	0
294	58	6352	3	2	14	0	1	1005	1572.04	-360.91	-261.54	-467.15	1407.7	13	1000200400	20	0
294	58	9807	3	0	12	0	0	1001	811.94	-165.72	-109.62	75.65	1161.3	11	1000180400	8	1
294	58	9807	3	1	14	0	0	1001	580.50	481.59	586.47	239.81	1374.9	13	1000140280	8	0
294	58	9807	3	2	14	0	1	1003	1228.78	284.69	-608.83	179.03	1504.3	13	1000080160	11	0
294	58	9875	2	0	12	0	0	1001	735.95	-62.44	357.97	351.41	297.6	11	1000240520	8	0
294	58	9875	2	1	12	0	0	1001	1016.17	160.02	-165.57	306.44	1472.3	11	1000180400	13	1
294	58	11198	1	0	12	0	0	1001	675.25	42.80	-127.63	233.32	409.5	11	1000180400	9	1
295	16	1110	2	0	12	0	2	1091	2503.65	1.69	121.37	363.78	584.4	11	1000180400	15	1
295	16	1110	2	1	14	1	0	1002	239.10	705.21	-612.78	-446.43	1408.6	14	1000140280	11	0
295	16	3875	1	0	12	0	0	1001	919.78	114.18	-36.18	3.41	384.1	11	1000180400	13	1
295	16	4559	2	0	14	1	1	1008	659.56	83.19	-185.62	-0.31	797.7	14	1000180400	15	0
295	16	4559	2	1	12	0	0	1001	1871.60	-195.21	194.77	464.02	301.4	11	1000180400	9	1
295	16	8720	1	0	12	0	0	1001	350.48	118.94	190.09	230.72	295.7	11	1000180400	10	1
295	16	9181	2	0	12	0	1	1003	1503.50	96.43	163.44	234.97	202.7	11	1000180400	13	1
295	16	9181	2	1	14	0	0	1001	1206.80	-491.99	-235.06	341.34	828.8	13	1000130270	8	0
295	16	9716	2	0	12	0	1	1005	3049.74	-29.01	-91.85	8.69	1348.3	11	1000180400	21	1
295	16	9716	2	1	-14	0	0	1001	442.46	-552.55	-420.26	598.02	1102.2	-13	1000080160	9	0
295	16	10918	3	0	14	0	0	1001	550.92	-564.81	-398.61	447.80	546.8	13	1000080160	12	0
295	16	10918	3	1	12	0	0	1001	301.33	34.02	125.07	203.59	219.7	11	1000180400	10	1
295	16	10918	3	2	14	1	0	1002	514.07	-147.56	127.70	101.46	156.6	14	1000180400	35	1
295	16	12155	1	0	12	0	0	1001	1310.93	17.40	100.49	178.78	1523.9	11	1000180400	9	1
293	15	3181	1	0	12	0	2	1091	4157.73	121.50	-98.47	313.58	1034.4	11	1000180400	17	1
293	15	4870	2	0	12	0	0	1001	4359.51	-163.68	-77.16	472.15	1383.7	11	1000180400	9	1
293	15	4870	2	1	14	0	10	1000	2693.04	-206.22	-535.19	400.93	565.6	13	1000140280	12	0
293	15	9898	2	0	12	0	2	1091	2002.31	-165.29	-39.90	477.47	152.7	11	1000180400	14	1
293	15	9898	2	1	14	0	1	1004	3610.91	190.61	88.60	1014.06	282.1	13	1000200400	13	0
293	15	11165	2	0	12	0	0	1001	684.13	-6.37	201.59	96.97	708.5	11	1000180400	9	0
293	15	11165	2	1	14	0	1	1003	1347.76	-0.65	92.34	-484.25	1239.0	13	1000080160	12	0
293	15	11396	2	0	12	0	1	1005	2970.80	-45.82	-111.38	188.04	1335.6	11	1000180400	11	1
293	15	11396	2	1	14	0	3	1097	1337.62	0.59	-10.58	1009.30	187.5	13	1000080160	5	0
293	15	11600	1	0	12	0	0	1001	476.00	107.09	-147.78	128.37	98.0	11	1000180400	9	1
294	75	187	3	0	12	0	2	1091	2448.92	-116.11	-32.76	84.06	613.6	11	1000180400	15	1
294	75	187	3	1	14	1	0	1002	1245.21	535.19	-682.13	862.39	1186.6	14	1000110230	11	0
294	75	187	3	2	14	0	0	1001	956.84	-45.26	-439.39	-161.98	698.5	13	1000080160	10	0
294	75	1245	2	0	12	0	0	1001	1342.84	-55.35	73.21	409.32	1344.4	11	1000180400	9	1
294	75	1245	2	1	14	0	1	1005	3062.32	-682.96	-201.26	626.62	496.6	13	1000080160	12	0
294	75	2026	4	0	14	1	0	1002	347.31	-608.69	557.70	291.00	355.9	14	1000080160	13	0
294	75	2026	4	1	14	0	1	1003	3792.08	-54.53	-40.60	-308.29	276.0	13	1000080160	14	0
294	75	2026	4	2	14	0	1	1003	1132.58	-159.86	-8.31	141.79	1467.3	13	1000180400	11	1
294	75	2026	4	3	12	0	0	1001	1186.33	25.93	1.58	158.18	1522.0	11	1000180400	11	1
294	75	2077	2	0	12	0	2	1091	2742.11	28.42	70.57	419.16	1229.5	11	1000180400	17	1
294	75	2077	2	1	14	0	2	1091	2016.75	-225.50	-155.18	-408.82	783.7	13	1000140280	15	0
294	75	3240	1	0	12	0	2	1091	3099.23	-0.36	13.45	385.61	1494.2	11	1000260560	19	1
294	75	3514	2	0	12	0	0	1001	545.09	-100.55	-85.21	426.13	1267.0	11	1000180400	9	1
294	75	3514	2	1	14	1	0	1002	1143.38	520.17	-112.21	-492.61	326.9	14	1000130270	9	0
294	75	4003	4	0	14	0	10	1000	1612.22	-19.25	-8.01	430.57	90.4	13	1000180400	12	1
294	75	4003	4	1	12	0	1	1003	1977.88	-127.23	0.42	444.67	1192.0	11	1000180400	16	1
294	75	4003	4	2	14	1	0	1002	630.68	254.88	27.90	216.51	238.0	14	1000180400	11	0
294	75	4003	4	3	14	0	3	1097	745.25	141.35	-200.84	300.87	108.3	13	1000180400	5	0
294	75	5016	4	0	14	0	0	1001	293.18	578.36	-96.11	-293.82	1188.3	13	1000140280	15	0
294	75	5016	4	1	14	0	1	1003	2921.21	375.19	443.78	-448.36	633.7	13	1000080160	19	0
294	75	5016	4	2	14	1	2	1092	2814.43	-595.79	-114.77	-92.27	570.2	14	1000080160	11	0
294	75	5016	4	3	12	0	10	1000	341.74	18.28	71.55	285.26	1529.9	11	1000180400	11	1
294	75	6428	1	0	12	0	0	1001	1795.56	-0.15	106.57	99.90	858.9	11	1000260560	9	1
295	87	268	1	0	12	0	0	1001	917.74	-103.22	-188.24	323.46	1150.4	11	1000180400	8	1
295	87	2270	2	0	12	0	10	1000	358.24	-34.61	169.17	111.29	898.9	11	1000180400	11	1
295	87	2270	2	1	14	0	0	1001	702.94	32.31	4.01	-375.19	652.2	13	1000080160	10	0
295	87	2277	1	0	12	0	1	1003	687.93	164.87	-73.55	351.78	1567.7	11	1000180400	18	1
295	87	3579	1	0	12	0	0	1001	701.13	-57.06	-113.82	487.41	796.1	11	1000180400	9	1
295	87	3820	2	0	12	0	1	1003	941.42	80.80	75.08	25.34	872.3	11	1000180400	19	1
295	87	3820	2	1	14	0	0	1001	336.76	124.17	-481.30	348.72	582.4	13	1000080160	8	0
295	87	6478	2	0	14	1	0	1002	426.36	-547.55	-81.21	924.48	392.4	14	1000080160	10	0
295	87	6478	2	1	12	0	3	1097	1771.07	36.36	83.63	231.55	181.5	11	1000180400	5	1
295	87	6863	1	0	12	0	1	1000	3060.33	-121.20	186.16	219.88	1148.9	11	1000180400	15	1
295	87	7805	2	0	14	1	2	1092	2937.19	-497.32	-626.59	3.28	268.4	14	1000110230	17	0
295	87	7805	2	1	12	0	0	1001	416.54	-179.56	-73.38	245.55	522.5	11	1000180400	13	1
295	87	9323	1	0	12	0	10	1000	1626.36	195.79	142.71	259.97	1583.3	11	1000180400	13	1
295	87	9547	1	0	12	0	10	1000	1456.18	112.48	50.35	227.25	1258.6	11	1000180400	12	1
295	87	10243	2	0	12	0	1	1003	740.72	133.82	93.17	344.24	621.5	11	1000180400	20	1
295	87	10243	2	1	14	1	0	1002	863.28	-114.97	-79.11	-401.17	425.9	14	1000080160	12	0
299	89	1212	2	0	12	0	1	1005	2020.79	-111.14	11.33	1.27	609.3	11	1000180400	16	1
299	89	1212	2	1	14	0	2	1091	3022.03	-485.27	-67.76	-273.83	316.7	13	1000080160	20	0
299	89	1549	3	0	14	0	0	1001	236.94	644.51	277.49	888.14	280.6	13	1000080160	11	0
299	89	1549	3	1	12	0	10	1000	1888.16	-4.61	-31.83	334.70	166.9	11	1000180400	19	1
299	89	1549	3	2	14	0	2	1091	2293.33	495.62	276.66	1052.27	757.9	13	1000140280	17	0
299	89	7747	2	0	12	0	1	1000	1479.28	-106.87	-134.11	451.41	774.2	11	1000180400	15	1
299	89	7747	2	1	14	1	2	1092	2368.36	181.13	120.20	-583.40	1403.3	14	1000080160	11	0
299	89	8236	1	0	12	0	0	1001	564.52	-151.32	178.65	232.77	256.8	11	1000180400	12	1
299	89	9820	2	0	14	0	0	1001	553.29	122.17	-374.67	-7.68	571.6	13	1000260560	8	0
299	89	9820	2	1	12	0	10	1000	1623.56	151.10	-43.80	60.49	572.4	11	1000180400	11	1
299	89	11502	3	0	12	0	10	1000	1063.69	149.78	64.38	340.89	545.6	11	1000180400	13	1
299	89	11502	3	1	14	0	0	1001	651.65	-234.82	-496.83	540.88	1272.1	13	1000140280	19	0
299	89	11502	3	2	14	0	10	1000	472.34	-450.11	-242.99	975.10	1417.3	13	1000080160	14	0
299	89	11884	1	0	12	0	2	1091	1394.35	11.60	76.70	138.58	233.2	11	1000180400	29	1
298	67	3640	3	0	14	0	0	1001	586.48	-77.26	-155.27	-492.18	950.7	13	1000200400	8	0
298	67	3640	3	1	14	0	0	1001	298.39	-375.63	104.26	705.13	802.1	13	1000260560	9	0
298	67	3640	3	2	12	0	0	1001	880.17	-46.66	44.10	54.58	270.6	11	1000180400	23	1
298	67	5854	3	0	14	1	0	1002	971.59	-240.13	-15.94	-405.37	503.8	14	1000200400	16	0
298	67	5854	3	1	12	0	0	1001	796.83	-23.37	-187.43	165.45	196.9	11	1000180400	10	1
298	67	5854	3	2	14	0	10	1000	823.02	-50.44	125.99	-332.74	1164.3	13	1000200400	11	0
298	67	7346	4	0	14	0	0	1001	861.07	-103.43	42.26	30.85	592.9	13	1000180400	9	1
298	67	7346	4	1	14	0	10	1000	1976.68	109.25	-32.91	-537.85	1197.0	13	1000120240	12	0
298	67	7346	4	2	14	0	0	1001	557.27	-94.91	-562.99	141.01	1355.3	13	1000080160	8	0
298	67	7346	4	3	12	0	10	1000	1492.33	-157.95	195.28	73.93	1503.4	11	1000180400	11	1
298	67	7831	2	0	14	1	1	1008	886.69	-300.20	70.97	-324.90	1148.6	14	1000080160	12	0
298	67	7831	2	1	12	0	0	1001	1133.72	-174.55	114.74	45.23	361.3	11	1000180400	10	1
298	67	9239	1	0	12	0	1	1003	4513.06	-135.61	-137.82	81.37	195.6	11	1000180400	13	1
298	67	11203	3	0	14	0	0	1001	402.75	581.12	-207.23	577.81	1271.0	13	1000140280	9	0
298	67	11203	3	1	14	0	1	1003	1158.49	-152.69	350.89	-431.72	1031.5	13	1000080160	14	0
298	67	11203	3	2	12	0	2	1091	2738.31	-20.83	144.61	130.06	953.0	11	1000180400	15	1
298	67	11695	1	0	12	0	10	1000	1144.75	49.26	-129.87	198.59	1544.6	11	1000180400	11	1
294	84	277	1	0	12	0	1	1000	2052.96	-61.20	76.59	489.19	795.4	11	1000180400	14	1
294	84	992	1	0	-12	0	1	1000	2713.69	29.14	-162.98	151.87	1371.4	-11	1000180400	17	1
294	84	1449	1	0	12	0	1	1004	1508.00	-107.89	-101.17	303.46	827.3	11	1000180400	13	1
294	84	2203	2	0	12	0	1	1000	1874.19	-118.35	24.94	307.21	1243.5	11	1000180400	14	1
294	84	2203	2	1	14	0	0	1001	437.93	-634.34	-139.89	-122.10	1401.7	13	1000080160	9	0
294	84	3229	1	0	12	0	1	1003	1970.27	-155.02	25.59	182.64	296.4	11	1000180400	14	1
294	84	3589	1	0	12	0	1	1004	1571.87	-113.26	-4.45	76.10	139.8	11	1000180400	22	1
294	84	3602	2	0	14	0	2	1091	5440.66	-375.96	-336.20	-302.02	1224.7	13	1000080160	11	0
294	84	3602	2	1	12	0	1	1003	2496.18	-181.33	-99.68	211.42	787.0	11	1000180400	17	1
294	84	4500	4	0	14	0	0	1001	793.81	-259.32	-513.24	156.81	689.8	13	1000110230	8	0
294	84	4500	4	1	12	0	1	1003	660.59	-130.19	201.14	89.56	876.7	11	1000180400	11	0
294	84	4500	4	2	14	1	0	1002	592.34	-326.17	330.75	-270.89	125.8	14	1000080160	21	0
294	84	4500	4	3	14	0	1	1000	4160.77	-368.86	262.12	1026.59	1437.3	13	1000080160	13	0
294	84	4560	3	0	12	0	1	1005	2441.61	-189.08	117.08	196.95	1127.6	11	1000180400	12	1
294	84	4560	3	1	12	0	2	1091	3017.44	-134.64	-230.29	-468.73	1333.9	11	1000200400	11	0
294	84	4560	3	2	14	0	0	1001	821.53	-189.31	-28.70	989.77	261.8	13	1000140280	9	0
294	84	9218	2	0	12	0	5	1098	1578.66	27.13	12.26	308.70	298.2	11	1000180400	6	1
294	84	9218	2	1	14	0	1	1004	1023.47	-197.29	-27.23	-490.04	1483.8	13	1000080160	18	0
294	84	9894	1	0	12	0	2	1091	1654.08	69.36	-35.87	322.17	772.1	11	1000180400	15	1
294	84	10290	1	0	12	0	2	1091	2782.95	114.84	68.03	315.53	752.3	11	1000180400	14	1
294	84	11268	1	0	12	0	0	1001	523.30	-18.06	-189.72	14.49	1535.8	11	1000180400	8	1
294	84	11547	2	0	12	0	0	1001	1374.24	-197.23	146.46	10.98	1518.7	11	1000180400	13	1
294	84	11547	2	1	14	0	0	1001	3878.95	12.06	479.17	-421.39	613.8	13	1000140280	8	0
297	90	1450	3	0	14	1	1	1008	1521.82	574.70	568.08	125.98	139.5	14	1000080160	13	0
297	90	1450	3	1	14	0	0	1001	931.62	-20.63	-138.62	217.49	464.4	13	1000180400	19	1
297	90	1450	3	2	-12	0	0	1001	2155.96	1.34	173.84	290.01	884.3	-11	1000180400	9	1
297	90	2422	1	0	12	0	2	1091	2078.04	129.16	-50.08	131.47	161.3	11	1000180400	11	1
297	90	3343	2	0	14	0	1	1005	982.95	-157.15	-33.88	371.73	1588.4	13	1000180400	20	1
297	90	3343	2	1	12	0	1	1004	571.84	-176.60	-69.42	66.72	651.4	11	1000180400	27	1
297	90	3474	1	0	12	0	10	1000	1114.10	14.33	-67.72	120.41	538.0	11	1000180400	13	1
297	90	4065	2	0	12	0	2	1091	1293.98	-16.55	-132.43	494.62	1099.4	11	1000180400	12	1
297	90	4065	2	1	14	1	0	1002	235.53	361.96	-483.75	-473.49	859.0	14	1000140280	9	0
297	90	4864	1	0	12	0	2	1091	2509.89	69.64	-135.90	410.11	398.5	11	1000180400	11	1
297	90	8806	1	0	12	0	1	1005	682.98	127.77	-140.58	52.55	233.1	11	1000180400	13	1
297	90	12242	1	0	12	0	0	1001	998.71	-11.19	188.79	59.73	1537.8	11	1000180400	9	1
296	45	3340	1	0	12	0	0	1001	1477.51	-158.15	-198.69	419.38	451.7	11	1000180400	10	1
296	45	5838	1	0	12	0	1	1003	1346.33	-14.21	-174.47	285.66	202.8	11	1000180400	22	1
296	45	5964	2	0	14	0	1	1004	765.25	-568.39	453.07	27.44	1441.1	13	1000080160	13	0
296	45	5964	2	1	12	0	1	1003	1724.42	117.98	13.75	169.77	709.3	11	1000180400	16	1
296	45	8045	1	0	12	0	1	1004	2147.85	77.46	193.01	491.61	322.9	11	1000180400	12	1
296	45	8270	1	0	-12	0	10	1000	2952.06	51.92	-103.72	50.51	154.8	-11	1000180400	12	1
296	45	8730	2	0	12	0	0	1001	661.20	-185.65	-154.53	256.59	1583.0	11	1000180400	39	1
296	45	8730	2	1	14	0	0	1001	4331.20	17.92	31.24	-907.86	616.3	13	1000080160	9	0
296	45	8905	2	0	12	0	0	1001	1180.66	155.18	192.67	351.78	790.0	11	1000180400	9	1
296	45	8905	2	1	14	0	0	1001	1373.48	671.61	158.41	-173.26	755.3	13	1000200400	9	0
296	45	10493	3	0	12	0	0	1001	2078.48	90.97	157.72	436.95	1381.9	11	1000180400	15	1
296	45	10493	3	1	14	0	0	1001	175.84	-474.73	511.76	200.54	729.7	13	1000080160	9	0
296	45	10493	3	2	14	0	10	1000	469.36	-71.54	-635.50	246.33	296.5	13	1000080160	12	0
296	45	11359	2	0	12	0	1	1005	1918.14	-69.94	-66.27	449.25	1229.3	11	1000180400	11	1
296	45	11359	2	1	14	0	0	1001	676.76	-51.87	56.83	993.71	587.1	13	1000080160	9	0
296	38	2497	2	0	14	0	0	1001	833.01	24.39	73.08	-474.71	685.1	13	1000080160	9	0
296	38	2497	2	1	12	0	10	1000	621.57	-104.36	-101.45	280.88	296.4	11	1000180400	12	1
296	38	3389	3	0	14	1	0	1002	349.85	278.67	417.93	-406.86	938.9	14	1000080160	10	0
296	38	3389	3	1	12	0	0	1001	451.92	50.42	66.82	29.97	1027.4	11	1000180400	9	1
296	38	3389	3	2	14	0	0	1001	321.25	-532.65	-424.56	-65.43	1440.1	13	1000140280	8	0
296	38	4984	1	0	12	0	1	1003	696.02	-161.00	-119.70	397.88	1434.4	11	1000180400	12	1
296	38	5673	1	0	12	0	2	1091	3875.36	77.40	37.61	46.09	326.9	11	1000180400	14	1
296	38	6953	3	0	14	1	0	1002	479.64	-202.12	358.55	-315.38	1564.2	14	1000200400	9	0
296	38	6953	3	1	12	0	10	1000	1427.34	155.79	8.25	473.18	491.4	11	1000180400	12	1
296	38	6953	3	2	14	0	0	1001	1455.54	-684.01	-353.08	365.23	189.0	13	1000080160	8	0
296	38	7680	2	0	12	0	0	1001	453.79	-101.98	-98.36	131.71	915.8	11	1000180400	8	1
296	38	7680	2	1	14	0	1	1003	755.02	118.65	-52.57	130.14	971.4	13	1000180400	12	1
296	38	8871	1	0	12	0	0	1001	242.97	-166.82	-124.49	329.62	146.8	11	1000180400	9	1
296	38	10408	2	0	14	1	1	1009	1517.20	29.49	-266.25	-139.87	1288.4	14	1000260560	20	0
296	38	10408	2	1	12	0	2	1091	2355.19	44.26	-97.13	120.53	1276.2	11	1000180400	12	1
296	38	10549	3	0	14	0	0	1001	497.92	-424.36	-172.01	-357.87	787.1	13	1000080160	9	0
296	38	10549	3	1	14	0	2	1091	775.94	136.55	-229.72	1004.82	282.9	13	1000200400	23	0
296	38	10549	3	2	12	0	0	1001	1267.76	-14.62	187.72	33.21	914.8	11	1000180400	9	1
296	38	12353	3	0	14	0	0	1001	227.84	367.53	0.75	188.39	501.2	13	1000260560	20	0
296	38	12353	3	1	12	0	2	1091	2249.12	-15.61	49.21	407.90	888.0	11	1000180400	14	1
296	38	12353	3	2	14	0	0	1001	624.03	-528.12	-303.23	794.74	958.4	13	1000080160	8	0
298	6	453	2	0	14	0	0	1001	658.17	70.82	-180.93	-346.59	163.7	13	1000120240	9	0
298	6	453	2	1	12	0	0	1001	2200.73	193.79	190.14	293.29	314.1	11	1000180400	9	1
298	6	3280	3	0	-12	1	1	1013	2682.92	-574.96	319.68	1252.30	326.5	-12	1000200400	12	0
298	6	3280	3	1	12	0	0	1001	1102.51	-59.28	145.94	458.74	700.2	11	1000180400	9	1
298	6	3280	3	2	14	0	0	1001	565.62	-490.02	379.78	-434.98	899.3	13	1000200400	8	0
298	6	3768	1	0	12	0	0	1001	1303.65	-68.55	-90.48	227.82	1431.9	11	1000180400	9	1
298	6	4447	2	0	14	0	0	1001	418.87	651.74	-56.08	62.97	1332.0	13	1000080160	8	0
298	6	4447	2	1	12	0	1	1003	1137.78	201.36	100.14	193.64	180.3	11	1000180400	26	0
298	6	5756	1	0	12	0	0	1001	1423.38	-131.68	-133.26	498.02	1460.6	11	1000180400	17	1
298	6	7420	1	0	12	0	1	1003	744.89	93.90	-164.45	57.94	234.9	11	1000180400	11	1
298	6	8242	3	0	14	0	0	1001	783.70	-157.10	111.46	638.64	537.1	13	1000180400	9	0
298	6	8242	3	1	14	0	10	1000	564.96	180.78	-58.96	-403.74	1259.7	13	1000200400	11	0
298	6	8242	3	2	12	0	1	1003	1387.18	74.15	-172.94	384.70	297.7	11	1000180400	13	1
298	6	9409	3	0	12	0	1	1003	2431.72	161.90	21.09	132.79	1275.5	11	1000180400	12	1
298	6	9409	3	1	14	0	0	1001	652.27	554.43	297.18	-144.58	526.5	13	1000080160	9	0
298	6	9409	3	2	14	1	0	1002	396.66	231.67	-384.77	-399.99	310.8	14	1000080160	9	0
298	6	10975	2	0	12	0	2	1091	2939.22	59.76	193.32	283.14	960.1	11	1000180400	15	1
298	6	10975	2	1	14	0	1	1004	1986.70	-693.18	336.36	240.74	1507.2	13	1000080160	13	0
298	6	11300	1	0	12	0	0	1001	649.60	51.31	-34.41	364.63	1170.8	11	1000180400	17	1
294	71	3055	3	0	14	0	1	1005	1018.82	-28.98	-0.13	-143.19	832.2	13	1000260560	12	0
294	71	3055	3	1	12	0	0	1001	747.00	-90.93	42.46	346.38	1435.5	11	1000180400	10	1
294	71	3055	3	2	14	0	10	1000	726.82	-670.55	-115.76	-71.64	302.2	13	1000160320	34	0
294	71	3675	2	0	12	0	10	1000	2147.35	-81.32	175.47	138.27	1540.5	11	1000180400	13	1
294	71	3675	2	1	14	0	0	1001	602.23	263.58	-157.33	-481.17	1368.1	13	1000250550	8	0
294	71	4198	1	0	-12	0	2	1091	2279.84	117.08	82.50	280.99	1339.9	-11	1000180400	11	1
294	71	4459	2	0	14	0	2	1091	2432.47	13.82	636.48	-673.87	853.2	13	1000080160	15	0
294	71	4459	2	1	12	0	10	1000	1538.53	-115.77	133.96	361.43	658.7	11	1000180400	23	1
294	71	4817	1	0	12	0	0	1001	657.94	-138.16	-136.47	267.42	393.0	11	1000180400	9	1
294	71	5236	1	0	12	0	0	1001	2152.57	70.60	58.25	477.37	283.1	11	1000180400	18	1
294	71	5856	1	0	12	0	2	1091	3431.86	127.36	-151.38	454.05	150.2	11	1000180400	17	1
294	71	6844	3	0	-14	1	10	1000	1708.21	-670.85	-390.64	226.98	1014.3	-14	1000080160	11	0
294	71	6844	3	1	12	0	0	1001	943.49	-171.09	-35.59	242.30	824.6	11	1000180400	10	1
294	71	6844	3	2	14	1	1	1006	3735.84	106.18	97.42	1328.00	1392.3	14	1000130270	13	0
294	71	7335	1	0	12	0	1	1004	2110.64	201.64	196.16	396.93	697.9	11	1000180400	12	0
294	71	8333	3	0	12	0	0	1001	797.55	0.12	80.18	468.28	1497.3	11	1000180400	9	1
294	71	8333	3	1	14	0	0	1001	434.96	-112.20	87.60	309.82	1054.8	13	1000180400	13	1
294	71	8333	3	2	14	0	0	1001	841.77	-124.18	77.06	252.48	845.3	13	1000180400	10	1
294	71	8969	2	0	12	0	10	1000	2300.54	35.96	183.39	375.28	849.1	11	1000180400	48	1
294	71	8969	2	1	14	0	0	1001	1631.73	-34.03	-28.02	474.98	208.0	13	1000180400	13	1
294	71	9224	2	0	12	0	10	1000	1269.82	75.37	76.34	147.09	805.2	11	1000180400	12	1
294	71	9224	2	1	14	0	1	1003	823.56	72.77	460.57	-480.10	629.1	13	1000200400	12	0
294	71	9930	2	0	14	0	0	1001	2049.37	-600.19	-296.85	534.24	134.9	13	1000080160	8	0
294	71	9930	2	1	12	0	1	1003	1161.35	64.88	60.01	74.62	1103.2	11	1000180400	16	1
294	71	10250	3	0	12	0	1	1004	1428.32	-24.35	163.02	195.21	1542.9	11	1000180400	13	1
294	71	10250	3	1	14	0	10	1000	1331.48	-51.42	-187.13	329.39	1300.4	13	1000180400	11	1
294	71	10250	3	2	14	1	0	1002	1208.96	-46.80	16.49	-330.87	1449.8	14	1000080160	9	0
294	71	10426	2	0	12	0	1	1003	1666.98	141.74	24.40	339.73	164.3	11	1000180400	18	1
294	71	10426	2	1	12	0	0	1001	1521.85	630.91	19.17	-399.06	1429.1	11	1000140280	8	0
294	71	12045	2	0	14	0	10	1000	1146.72	583.52	40.17	-467.92	178.8	13	1000080160	24	0
294	71	12045	2	1	12	0	10	1000	983.84	-186.27	135.40	76.74	859.1	11	1000180400	11	1
294	71	12406	1	0	12	0	0	1001	1143.87	-94.03	-48.26	32.24	705.2	11	1000180400	10	1
298	97	670	3	0	14	0	1	1005	2563.69	60.31	-533.66	-129.57	603.6	13	1000140280	14	0
298	97	670	3	1	12	0	1	1004	1293.37	179.51	94.92	134.67	1181.3	11	1000180400	13	1
298	97	670	3	2	14	1	0	1002	360.40	222.77	-17.47	967.34	205.5	14	1000080160	10	0
298	97	1559	2	0	12	0	0	1001	1545.57	77.33	-24.04	421.37	131.3	11	1000180400	34	1
298	97	1559	2	1	14	0	2	1091	3461.06	-126.29	-80.96	1100.10	115.8	13	1000080160	14	0
298	97	3056	2	0	12	0	1	1003	1505.31	98.45	-43.18	308.01	922.5	11	1000180400	14	1
298	97	3056	2	1	14	0	1	1004	1354.03	46.83	-1.95	-297.97	463.9	13	1000080160	12	0
298	97	4611	2	0	14	0	10	1000	1030.24	-204.86	198.92	-281.83	1147.1	13	1000200400	12	0
298	97	4611	2	1	12	0	0	1001	550.60	171.36	22.76	358.47	811.0	11	1000180400	10	1
298	97	5778	1	0	12	0	0	1001	359.51	-116.76	86.96	13.78	1556.9	11	1000180400	10	1
298	97	5918	1	0	12	0	10	1000	594.05	-185.08	128.44	357.16	317.1	11	1000180400	12	1
298	97	6704	3	0	14	0	0	1001	491.85	122.28	30.46	-356.72	182.1	13	1000080160	9	0
298	97	6704	3	1	14	0	0	1001	804.32	-646.43	-381.33	919.36	1510.3	13	1000140280	9	0
298	97	6704	3	2	12	0	0	1001	1367.57	-201.84	-103.29	446.96	888.8	11	1000180400	9	0
298	97	7575	2	0	14	0	0	1001	495.49	6.10	397.04	-333.39	1184.5	13	1000080160	9	0
298	97	7575	2	1	12	0	1	1003	1585.26	-105.93	13.17	74.21	1198.4	11	1000180400	12	1
