run	subrun	event	n_nu	inu	nu_pdg	ccnc	mode	interaction_type	E_nu_MeV	vtx_x_cm	vtx_y_cm	vtx_z_cm	t_ns	lepton_pdg	target_pdg	n_genie_particles	in_active_tpc
714	4	37	4	0	14	0	1	1003	1664.97	-576.38	-505.98	-347.94	68.5	13	1000110230	11	0
714	4	37	4	1	14	0	10	1000	3003.30	133.85	129.50	270.28	202.3	13	1000180400	14	1
714	4	37	4	2	14	1	1	1006	1170.05	-197.93	33.89	433.57	1172.0	14	1000180400	11	1
714	4	37	4	3	14	0	0	1001	937.36	-698.13	18.59	788.75	86.6	13	1000080160	9	0
714	4	39	2	0	14	0	0	1001	554.83	-114.65	-177.62	318.42	790.8	13	1000180400	9	1
714	4	39	2	1	14	0	0	1001	317.64	-658.48	472.19	-219.90	656.7	13	1000200400	8	0
714	4	40	1	0	14	0	0	1001	508.56	70.81	-84.77	561.50	1157.1	13	1000180400	18	0
714	4	45	1	0	14	0	1	1003	1399.03	-123.36	-402.18	-181.75	262.2	13	1000080160	13	0
714	4	48	4	0	14	0	0	1001	568.09	-93.52	-137.76	244.64	352.7	13	1000180400	10	1
714	4	48	4	1	14	0	1	1003	706.50	91.60	-472.51	1009.86	1151.2	13	1000080160	13	0
714	4	48	4	2	14	0	0	1001	451.82	-455.32	-497.64	-263.32	1413.7	13	1000130270	8	0
714	4	48	4	3	14	0	0	1001	693.22	-170.35	124.61	26.68	1255.0	13	1000180400	9	1
714	4	50	1	0	14	0	0	1001	929.80	-115.16	-141.96	523.38	1346.7	13	1000180400	11	0
713	28	2	2	0	14	1	1	1007	993.55	-21.04	233.31	392.22	639.1	14	1000180400	30	0
713	28	2	2	1	14	0	1	1004	709.55	-197.55	-108.28	385.03	924.2	13	1000180400	19	1
713	28	3	2	0	14	1	10	1000	535.43	-315.44	386.05	-326.18	747.7	14	1000140280	13	0
713	28	3	2	1	14	0	0	1001	967.38	-47.06	46.30	252.13	126.3	13	1000180400	9	1
713	28	4	1	0	14	1	1	1008	666.95	-24.48	-148.36	464.56	626.3	14	1000180400	13	1
713	28	6	2	0	14	0	0	1001	1010.15	376.17	190.76	235.98	274.0	13	1000280590	20	0
713	28	6	2	1	14	0	2	1091	4488.31	-327.01	81.41	1399.02	447.5	13	1000080160	14	0
713	28	8	2	0	14	0	1	1004	1247.48	664.90	464.71	376.98	603.5	13	1000140280	14	0
713	28	8	2	1	-14	0	10	1000	1299.06	208.43	106.68	91.65	308.0	-13	1000180400	25	0
713	28	11	1	0	14	0	10	1000	4000.94	-12.22	-50.84	-1086.15	191.3	13	1000140280	11	0
713	28	12	1	0	14	0	0	1001	1530.53	166.77	458.21	-331.19	69.5	13	1000080160	9	0
713	28	13	2	0	14	1	1	1008	954.32	-144.59	195.33	-312.06	220.3	14	1000080160	17	0
713	28	13	2	1	14	0	1	1003	1235.36	9.89	48.75	303.14	505.6	13	1000180400	47	1
713	28	17	1	0	14	1	10	1000	578.72	137.38	63.62	453.56	1323.6	14	1000180400	17	1
713	28	20	1	0	14	0	0	1001	461.76	-375.96	218.12	102.61	539.7	13	1000260560	23	0
713	28	22	2	0	14	1	0	1002	1106.09	-111.33	102.12	560.25	1461.9	14	1000180400	11	0
713	28	22	2	1	14	0	0	1001	379.74	-658.01	-139.85	-414.06	518.9	13	1000120240	8	0
713	28	23	1	0	14	0	1	1005	777.16	86.63	-185.45	458.29	1342.7	13	1000180400	13	1
713	28	24	1	0	14	1	1	1008	933.09	134.09	35.46	283.56	127.1	14	1000180400	13	1
713	28	30	1	0	14	0	0	1001	692.22	-54.34	-114.40	167.21	711.2	13	1000180400	9	1
713	28	31	2	0	14	0	1	1004	840.31	213.63	-76.09	-281.55	1110.6	13	1000140280	21	0
713	28	31	2	1	14	1	0	1002	1812.22	524.43	82.28	141.65	423.6	14	1000080160	9	0
713	28	32	2	0	14	0	0	1001	777.72	96.39	4.51	552.48	588.6	13	1000180400	9	0
713	28	32	2	1	14	0	1	1003	612.69	133.87	-218.05	477.01	834.0	13	1000180400	41	0
713	28	35	1	0	14	0	0	1001	765.62	-32.65	-106.15	-51.80	1194.3	13	1000180400	9	0
719	14	3	1	0	14	0	2	1091	1359.21	-256.14	113.75	7.90	1119.8	13	1000180400	13	0
719	14	7	2	0	14	0	0	1001	620.49	-477.36	-494.50	526.70	1402.4	13	1000140280	8	0
719	14	7	2	1	14	0	2	1091	1301.35	-230.37	-38.06	-49.70	1385.7	13	1000180400	13	0
719	14	8	1	0	14	0	0	1001	529.58	164.50	-136.15	33.79	60.7	13	1000180400	10	1
719	14	17	1	0	14	0	0	1001	923.03	-116.17	-110.18	413.94	415.3	13	1000180400	9	1
719	14	32	2	0	14	0	0	1001	952.88	-159.28	-468.89	820.04	446.9	13	1000080160	19	0
719	14	32	2	1	14	1	0	1002	888.74	66.54	-250.85	124.01	1539.7	14	1000180400	10	0
719	14	37	1	0	14	0	10	1000	665.66	-363.50	119.43	-279.69	639.5	13	1000140280	26	0
719	14	40	3	0	14	0	10	1000	425.19	-22.69	242.39	399.64	585.1	13	1000180400	11	0
719	14	40	3	1	14	0	0	1001	372.79	-256.18	117.28	1002.86	435.5	13	1000080160	9	0
719	14	40	3	2	14	0	10	1000	792.21	4.99	-258.48	-303.57	1471.8	13	1000140280	12	0
719	14	42	3	0	14	1	0	1002	1189.59	57.41	-5.94	132.67	595.7	14	1000180400	11	1
719	14	42	3	1	14	0	0	1001	323.51	-646.52	-303.49	-356.21	1468.9	13	1000200400	8	0
719	14	42	3	2	14	0	1	1000	2075.95	-511.96	-56.35	751.08	1355.1	13	1000080160	14	0
719	14	45	2	0	14	0	1	1004	1453.94	131.90	-34.63	385.08	714.7	13	1000180400	12	1
719	14	45	2	1	14	1	0	1002	145.24	61.32	111.17	-372.21	1127.5	14	1000130270	9	0
719	14	48	2	0	14	0	10	1000	957.88	-28.74	90.91	631.76	666.9	13	1000180400	17	0
719	14	48	2	1	-14	0	0	1001	1107.14	-527.03	-433.30	235.90	387.1	-13	1000080160	10	0
719	8	7	2	0	14	0	1	1004	4649.30	-71.94	214.12	382.66	338.8	13	1000180400	22	0
719	8	7	2	1	14	1	0	1002	970.92	-66.24	195.84	545.14	629.8	14	1000180400	11	0
719	8	17	1	0	14	0	0	1001	490.82	-32.38	241.58	464.67	1590.0	13	1000180400	10	0
719	8	18	1	0	14	0	0	1001	550.69	-479.40	-92.47	130.07	1522.1	13	1000140280	18	0
719	8	32	3	0	14	0	0	1001	871.85	17.94	143.71	350.50	1548.0	13	1000180400	41	1
719	8	32	3	1	14	1	1	1008	2616.33	320.18	-452.12	979.70	184.8	14	1000140280	12	0
719	8	32	3	2	14	0	0	1001	1780.40	51.92	-153.05	100.88	800.8	13	1000180400	8	1
719	8	33	1	0	14	0	0	1001	923.26	-4.98	74.72	-0.21	118.9	13	1000180400	10	0
719	8	34	1	0	14	0	0	1001	349.74	160.92	-205.54	479.74	1551.7	13	1000180400	23	0
719	8	43	4	0	14	0	10	1000	1152.46	-116.73	209.31	-162.56	738.6	13	1000260560	22	0
719	8	43	4	1	14	1	0	1002	583.42	-523.02	-137.82	149.31	482.1	14	1000200400	15	0
719	8	43	4	2	14	1	1	1006	625.40	-600.57	-226.29	-413.59	578.2	14	1000140280	19	0
719	8	43	4	3	14	1	1	1009	686.61	-488.50	117.10	356.19	1379.4	14	1000080160	13	0
719	8	46	2	0	14	0	0	1001	411.78	110.62	165.41	-477.71	1463.8	13	1000200400	9	0
719	8	46	2	1	14	0	1	1000	1520.64	-140.65	-180.06	124.41	500.5	13	1000180400	39	1
719	8	47	2	0	14	0	1	1003	1191.24	101.17	-209.83	458.07	413.9	13	1000180400	23	0
719	8	47	2	1	14	0	1	1004	909.97	-223.57	27.40	964.94	395.8	13	1000080160	20	0
712	94	5	2	0	14	0	1	1003	1525.74	-589.81	33.40	-328.72	960.6	13	1000080160	12	0
712	94	5	2	1	14	0	0	1001	771.62	-117.34	-166.14	598.99	649.7	13	1000180400	10	0
712	94	7	4	0	14	0	10	1000	2239.88	177.30	44.09	-321.50	389.3	13	1000080160	12	0
712	94	7	4	1	14	1	0	1002	643.54	638.85	-321.34	983.93	113.3	14	1000080160	10	0
712	94	7	4	2	14	0	10	1000	821.37	-149.29	177.56	458.16	1265.8	13	1000180400	11	1
712	94	7	4	3	14	0	0	1001	1851.00	-704.54	411.39	-559.27	477.6	13	1000080160	9	0
712	94	9	4	0	14	0	2	1091	1807.79	274.41	-560.94	-463.58	765.1	13	1000080160	17	0
712	94	9	4	1	14	0	0	1001	713.79	262.59	150.03	-283.59	1035.8	13	1000080160	10	0
712	94	9	4	2	14	0	0	1001	310.09	511.49	139.76	178.02	691.8	13	1000080160	8	0
712	94	9	4	3	14	0	1	1003	970.92	115.79	125.18	192.32	424.8	13	1000180400	13	1
712	94	11	3	0	14	0	0	1001	287.82	-22.94	5.34	113.69	216.6	13	1000180400	9	1
712	94	11	3	1	14	1	1	1008	1251.73	-125.55	196.32	495.54	757.7	14	1000180400	14	1
712	94	11	3	2	14	1	1	1009	734.26	-34.62	42.96	-498.65	177.0	14	1000140280	12	0
712	94	14	1	0	14	0	0	1001	861.75	-180.88	-173.52	325.98	1017.3	13	1000180400	9	1
712	94	16	1	0	14	1	0	1002	545.21	-93.83	-51.14	454.87	1384.5	14	1000180400	10	1
712	94	18	1	0	14	0	0	1001	551.19	179.80	-27.56	207.08	1336.8	13	1000180400	19	1
712	94	22	2	0	14	0	1	1004	1098.45	-67.20	-93.61	258.61	1545.7	13	1000180400	18	1
712	94	22	2	1	14	0	0	1001	2389.51	-651.36	504.48	1048.47	569.4	13	1000080160	8	0
712	94	23	3	0	14	0	0	1001	408.06	-227.19	-8.01	964.96	927.4	13	1000080160	8	0
712	94	23	3	1	14	0	0	1001	827.40	59.16	-211.03	403.84	1076.4	13	1000180400	9	0
712	94	23	3	2	14	1	0	1002	1920.49	-497.39	-16.26	305.93	921.3	14	1000140280	10	0
712	94	24	1	0	14	1	0	1002	1685.51	86.77	4.65	72.76	535.8	14	1000180400	10	1
712	94	25	2	0	14	0	0	1001	1127.60	-196.18	-146.14	428.95	944.8	13	1000180400	20	1
712	94	25	2	1	14	0	10	1000	415.88	159.83	-587.94	-323.59	1051.6	13	1000080160	21	0
712	94	30	1	0	14	0	0	1001	1344.62	52.49	-52.24	507.38	665.0	13	1000180400	13	0
712	94	37	3	0	14	0	2	1091	1248.94	282.34	-530.39	348.31	1169.8	13	1000110230	15	0
712	94	37	3	1	14	0	10	1000	660.86	252.74	26.99	-495.20	253.6	13	1000160320	15	0
712	94	37	3	2	14	0	1	1003	714.20	23.22	-205.66	456.34	791.8	13	1000180400	18	0
712	94	38	1	0	14	1	1	1008	1363.41	-194.00	-169.94	92.65	1084.9	14	1000180400	12	1
712	94	44	4	0	14	0	0	1001	330.82	329.07	-32.51	-463.84	1180.5	13	1000200400	8	0
712	94	44	4	1	14	0	1	1003	1804.48	-112.73	217.50	339.14	147.2	13	1000180400	13	0
712	94	44	4	2	14	1	1	1008	817.47	-39.77	-267.55	336.51	71.6	14	1000180400	23	0
712	94	44	4	3	14	0	0	1001	550.91	441.19	-434.89	684.03	349.5	13	1000080160	9	0
712	94	45	1	0	14	1	1	1008	1017.01	-217.06	-74.85	521.39	1046.0	14	1000180400	28	0
712	94	47	2	0	14	0	0	1001	301.25	-35.91	43.32	-198.20	110.4	13	1000130270	20	0
712	94	47	2	1	14	0	0	1001	410.53	-423.96	-629.52	98.04	726.3	13	1000140280	8	0
712	94	48	1	0	14	0	0	1001	631.73	-9.02	352.97	339.03	470.3	13	1000260560	8	0
712	94	49	2	0	14	1	10	1000	1303.98	-493.26	-168.36	81.87	157.6	14	1000140280	12	0
712	94	49	2	1	14	1	1	1009	2968.10	131.70	83.33	-623.91	587.0	14	1000080160	11	0
715	23	1	2	0	14	0	0	1001	851.56	-508.59	435.26	317.34	412.9	13	1000080160	9	0
715	23	1	2	1	14	0	0	1001	1142.63	-61.12	167.51	7.73	703.4	13	1000180400	17	1
715	23	10	2	0	14	0	0	1001	895.80	-108.92	-61.10	-298.54	239.4	13	1000080160	8	0
715	23	10	2	1	14	0	2	1091	2776.83	-677.35	4.85	1186.86	138.9	13	1000080160	17	0
715	23	17	1	0	14	0	2	1091	1277.82	83.42	-0.89	-165.89	52.9	13	1000260560	13	0
715	23	21	2	0	14	0	10	1000	731.45	117.91	-238.95	-143.68	566.9	13	1000260560	16	0
715	23	21	2	1	14	0	0	1001	507.44	67.97	-254.67	-26.57	286.1	13	1000180400	10	0
715	23	22	4	0	14	0	2	1091	1795.12	11.97	-147.31	954.08	1359.5	13	1000080160	29	0
715	23	22	4	1	14	0	1	1003	508.96	105.19	-93.29	255.23	106.9	13	1000180400	12	1
715	23	22	4	2	14	0	10	1000	564.32	-288.74	-299.11	977.15	1512.0	13	1000260560	11	0
715	23	22	4	3	14	0	0	1001	505.43	-573.93	411.93	852.28	1523.8	13	1000160320	9	0
715	23	28	1	0	14	0	1	1003	1089.29	97.61	114.06	18.87	875.0	13	1000180400	13	1
715	23	32	2	0	14	0	0	1001	1025.26	194.54	210.36	145.38	424.5	13	1000180400	9	0
715	23	32	2	1	14	1	0	1002	440.56	442.04	297.85	-293.16	942.1	14	1000080160	9	0
715	23	33	3	0	14	0	2	1091	4645.12	-537.72	-179.46	1276.73	499.6	13	1000140280	17	0
715	23	33	3	1	14	0	1	1003	1247.89	35.69	-79.65	774.81	1562.5	13	1000130270	20	0
715	23	33	3	2	14	1	0	1002	710.25	-81.24	219.55	271.09	1130.7	14	1000180400	21	0
715	23	34	2	0	14	0	0	1001	931.65	-200.99	-55.86	-302.07	221.3	13	1000200400	8	0
715	23	34	2	1	14	1	3	1096	564.79	-339.00	-327.65	-283.34	1092.0	14	1000080160	5	0
715	23	49	1	0	14	0	1	1004	1713.90	-497.72	80.11	-480.92	1332.8	13	1000200400	20	0
713	83	5	4	0	14	1	0	1002	1733.95	-356.52	20.28	-429.91	520.1	14	1000080160	13	0
713	83	5	4	1	14	1	1	1008	885.08	-259.40	129.71	440.22	586.9	14	1000180400	13	0
713	83	5	4	2	-14	0	0	1001	473.98	-471.47	-248.40	997.06	621.5	-13	1000140280	9	0
713	83	5	4	3	14	0	0	1001	793.78	-93.86	-261.96	-407.31	1200.5	13	1000140280	8	0
713	83	12	1	0	14	0	0	1001	710.65	251.04	-423.45	469.92	644.7	13	1000080160	9	0
713	83	14	2	0	14	0	2	1091	3151.62	-53.87	238.50	544.26	970.3	13	1000180400	13	0
713	83	14	2	1	14	1	0	1002	765.48	244.60	-176.93	95.99	1483.1	14	1000180400	10	0
713	83	15	2	0	14	0	1	1004	3467.26	104.85	10.87	-892.50	1147.0	13	1000140280	16	0
713	83	15	2	1	14	0	2	1091	3197.66	535.51	-552.40	759.59	1336.4	13	1000140280	16	0
713	83	17	3	0	14	1	0	1002	1001.84	-340.20	-121.28	-32.32	308.0	14	1000260560	9	0
713	83	17	3	1	14	0	1	1003	1402.92	-119.24	-46.87	-33.10	967.0	13	1000180400	14	0
713	83	17	3	2	14	1	1	1006	844.77	-107.26	-214.67	-272.58	1435.0	14	1000080160	11	0
713	83	33	1	0	14	0	1	1000	2949.93	22.95	-132.91	-440.94	1126.3	13	1000140280	16	0
713	83	38	2	0	14	0	0	1001	985.91	-112.07	-38.83	-59.04	494.2	13	1000180400	9	0
713	83	38	2	1	14	1	0	1002	541.89	-325.43	-657.59	880.71	146.9	14	1000140280	9	0
713	83	40	4	0	14	0	10	1000	920.25	-191.57	31.09	950.33	998.3	13	1000140280	12	0
713	83	40	4	1	14	1	1	1008	1178.53	112.40	-91.64	367.98	413.9	14	1000180400	13	1
713	83	40	4	2	14	0	0	1001	798.74	168.58	-225.07	445.11	797.0	13	1000180400	9	0
713	83	40	4	3	14	0	0	1001	310.61	-261.04	-130.40	-397.84	556.5	13	1000120240	9	0
713	83	43	2	0	14	0	1	1003	999.54	-45.57	90.47	59.05	724.2	13	1000180400	11	1
713	83	43	2	1	14	1	10	1000	1555.48	429.35	-663.37	561.21	1385.2	14	1000080160	15	0
713	83	46	1	0	14	0	0	1001	486.16	-340.36	142.22	148.93	1183.8	13	1000260560	8	0
719	43	2	1	0	14	0	1	1003	824.40	126.01	-224.33	-315.54	1032.4	13	1000080160	11	0
719	43	3	1	0	14	0	10	1000	1207.66	-116.41	75.15	72.02	1217.6	13	1000180400	13	1
719	43	6	2	0	14	1	10	1000	495.97	-501.89	185.10	809.04	1128.1	14	1000140280	12	0
719	43	6	2	1	14	0	1	1003	1006.01	42.08	-134.63	225.04	447.0	13	1000180400	11	1
719	43	8	1	0	14	0	10	1000	1498.61	-169.91	46.06	-371.39	178.6	13	1000080160	11	0
719	43	13	1	0	14	1	0	1002	1489.31	-61.39	111.92	462.88	548.0	14	1000180400	13	1
719	43	25	1	0	14	0	0	1001	1103.77	63.48	101.62	458.17	793.1	13	1000180400	11	1
719	43	26	2	0	14	0	0	1001	693.58	-619.31	276.10	-68.79	1383.4	13	1000140280	9	0
719	43	26	2	1	14	0	10	1000	916.73	-189.67	-174.10	220.55	217.1	13	1000180400	11	1
719	43	28	2	0	14	0	1	1004	1412.61	83.67	69.82	-469.93	670.4	13	1000200400	12	0
719	43	28	2	1	14	0	1	1003	1796.60	-507.71	13.23	-59.49	757.6	13	1000080160	13	0
719	43	36	2	0	14	1	0	1002	377.57	134.69	-525.32	507.71	475.7	14	1000080160	10	0
719	43	36	2	1	-14	0	1	1000	840.64	37.05	-116.32	238.80	655.1	-13	1000180400	11	1
719	43	41	1	0	14	0	0	1001	782.81	-157.00	144.70	490.44	77.8	13	1000180400	9	1
719	43	42	1	0	14	0	0	1001	619.95	-2.00	142.04	469.14	97.1	13	1000180400	9	1
719	61	8	1	0	14	1	2	1092	520.43	67.47	127.95	-298.64	336.3	14	1000140280	12	0
719	61	11	1	0	14	0	1	1004	619.03	-2.18	169.66	566.42	248.6	13	1000180400	16	0
719	61	12	1	0	14	1	0	1002	760.35	-88.39	-462.61	232.93	1110.8	14	1000080160	13	0
719	61	16	1	0	14	0	1	1000	2141.97	-417.50	153.54	-274.26	960.5	13	1000080160	13	0
719	61	23	1	0	14	0	1	1003	1457.88	-27.19	-24.96	-291.62	827.2	13	1000200400	17	0
719	61	24	2	0	14	0	2	1091	2066.44	-505.08	-55.50	255.43	712.5	13	1000080160	14	0
719	61	24	2	1	14	0	2	1091	2506.70	-608.26	-20.44	1098.01	192.8	13	1000080160	14	0
719	61	28	1	0	14	0	0	1001	751.71	84.21	-63.99	576.25	514.1	13	1000180400	27	0
719	61	29	4	0	14	1	2	1092	958.10	-100.01	-273.15	996.35	490.0	14	1000080160	16	0
719	61	29	4	1	14	0	10	1000	724.67	108.01	370.02	232.02	1316.4	13	1000260560	12	0
719	61	29	4	2	14	0	0	1001	407.19	245.70	175.55	623.72	741.9	13	1000180400	9	0
719	61	29	4	3	14	0	1	1003	1506.28	5.73	265.06	1005.67	340.5	13	1000200400	13	0
719	61	35	2	0	14	0	2	1091	1749.97	145.60	20.35	955.87	1399.8	13	1000140280	41	0
719	61	35	2	1	14	1	1	1006	540.92	191.50	-186.95	362.24	413.8	14	1000180400	11	1
719	61	36	3	0	14	1	0	1002	884.69	-17.09	-234.87	211.84	1239.7	14	1000180400	12	0
719	61	36	3	1	14	0	1	1005	1476.79	8.07	-560.03	-327.26	141.7	13	1000110230	12	0
719	61	36	3	2	14	0	10	1000	607.40	-182.52	-128.99	-451.95	1466.2	13	1000200400	12	0
719	61	41	2	0	14	1	0	1002	627.76	-100.12	-33.08	401.76	619.8	14	1000180400	9	1
719	61	41	2	1	14	0	1	1003	1126.90	-508.60	-123.23	344.39	581.0	13	1000080160	11	0
719	61	45	3	0	14	0	0	1001	1204.13	-515.86	76.20	612.75	1444.2	13	1000080160	12	0
719	61	45	3	1	14	1	0	1002	1123.55	148.26	-151.96	-16.14	740.0	14	1000180400	14	0
719	61	45	3	2	14	0	1	1003	869.50	-446.25	-701.25	-320.99	293.8	13	1000110230	12	0
719	61	49	2	0	14	0	0	1001	914.82	52.35	-168.67	477.46	1137.3	13	1000180400	10	1
719	61	49	2	1	14	0	0	1001	439.26	-244.57	-115.48	1.24	324.5	13	1000180400	14	0
720	55	8	2	0	14	0	1	1000	2300.30	-219.57	-650.86	159.06	613.9	13	1000080160	14	0
720	55	8	2	1	-14	0	0	1001	598.20	-127.18	125.69	61.70	630.3	-13	1000180400	10	1
720	55	10	4	0	14	0	0	1001	348.05	-674.53	-420.93	954.92	1188.2	13	1000200400	8	0
720	55	10	4	1	14	0	0	1001	315.65	658.50	15.81	804.51	1205.6	13	1000200400	20	0
720	55	10	4	2	14	1	10	1000	1024.03	4.28	-33.31	307.91	1412.9	14	1000180400	21	1
720	55	10	4	3	14	1	0	1002	321.20	651.81	358.53	-325.70	1071.8	14	1000140280	9	0
720	55	11	1	0	14	1	1	1006	1467.17	47.98	24.82	417.29	793.9	14	1000180400	13	1
720	55	12	2	0	14	1	0	1002	291.04	-532.25	107.10	-110.04	1175.3	14	1000080160	10	0
720	55	12	2	1	14	1	0	1002	517.71	-227.49	-3.36	59.12	174.6	14	1000180400	14	0
720	55	13	1	0	14	0	0	1001	841.05	161.66	41.94	210.55	1087.7	13	1000180400	9	1
720	55	14	2	0	14	0	0	1001	249.16	-27.00	-358.63	-294.33	1127.8	13	1000140280	8	0
720	55	14	2	1	14	0	0	1001	623.60	664.85	-539.50	969.43	1038.7	13	1000080160	8	0
720	55	15	1	0	14	0	0	1001	1569.78	-271.64	384.59	-279.33	334.1	13	1000080160	13	0
720	55	17	2	0	14	1	0	1002	1033.17	-75.98	-117.41	415.58	622.9	14	1000180400	10	1
720	55	17	2	1	14	0	1	1003	829.73	-298.15	-125.57	-386.11	1200.9	13	1000080160	13	0
720	55	22	1	0	14	1	1	1000	4258.57	-254.15	-35.48	363.37	468.8	14	1000180400	11	0
720	55	23	1	0	14	1	0	1002	689.96	-241.44	-352.50	117.93	1010.0	14	1000240520	14	0
720	55	27	2	0	14	0	10	1000	622.17	-8.38	-51.99	287.55	581.6	13	1000180400	12	1
720	55	27	2	1	14	0	0	1001	373.05	613.57	-116.51	-96.55	1267.2	13	1000080160	9	0
720	55	30	1	0	14	0	0	1001	437.80	-130.82	161.28	455.22	1173.8	13	1000180400	9	1
720	55	34	2	0	14	0	0	1001	653.84	-106.11	-181.57	158.09	425.0	13	1000180400	9	1
720	55	34	2	1	14	0	0	1001	613.64	-500.75	308.04	-54.01	1193.2	13	1000080160	8	0
720	55	48	2	0	14	0	0	1001	476.72	-567.61	108.87	103.58	689.4	13	1000140280	8	0
720	55	48	2	1	14	0	1	1003	1450.57	-138.64	23.57	107.75	801.9	13	1000180400	12	1
720	55	49	1	0	14	1	0	1002	728.17	-123.98	101.85	65.65	973.6	14	1000180400	9	1
713	30	1	2	0	14	0	0	1001	693.76	-118.12	112.97	112.97	1485.0	13	1000180400	10	1
713	30	1	2	1	14	0	2	1091	3340.56	-24.05	7.84	1007.25	1476.9	13	1000140280	13	0
713	30	4	1	0	14	0	1	1000	2288.64	79.16	-206.68	354.05	1396.8	13	1000180400	18	0
713	30	6	1	0	14	0	1	1004	642.73	166.22	-130.04	346.10	1321.9	13	1000180400	16	1
713	30	10	2	0	14	0	10	1000	700.58	570.90	632.99	779.92	976.9	13	1000140280	12	0
713	30	10	2	1	14	0	0	1001	933.63	142.85	-75.12	206.36	292.3	13	1000180400	8	1
713	30	12	1	0	14	0	0	1001	326.83	-88.76	-191.17	361.28	432.5	13	1000180400	10	1
713	30	13	1	0	14	0	0	1001	2452.87	24.78	43.48	-578.43	1157.8	13	1000080160	8	0
713	30	16	2	0	14	1	0	1002	1215.21	-179.53	-29.94	249.71	1412.4	14	1000180400	18	1
713	30	16	2	1	14	0	0	1001	525.87	198.57	277.48	-426.45	1066.8	13	1000080160	9	0
713	30	19	2	0	14	0	0	1001	1044.01	-245.62	-174.32	27.87	778.8	13	1000180400	9	0
713	30	19	2	1	14	1	1	1007	734.43	-78.84	182.93	-379.06	1409.8	14	1000200400	11	0
713	30	22	1	0	14	1	0	1002	1181.81	-201.44	-180.98	434.74	945.7	14	1000290640	9	0
713	30	26	2	0	14	0	1	1000	1106.78	-193.57	-163.63	214.18	256.3	13	1000180400	16	1
713	30	26	2	1	14	0	0	1001	384.00	199.25	-215.33	28.26	837.9	13	1000180400	9	0
713	30	27	3	0	14	0	1	1003	1239.55	90.89	113.52	201.82	408.4	13	1000180400	13	1
713	30	27	3	1	14	0	0	1001	886.73	-160.67	-35.37	611.13	1366.9	13	1000180400	9	0
713	30	27	3	2	14	1	0	1002	330.39	477.94	161.25	403.51	1133.2	14	1000140280	20	0
713	30	29	2	0	14	0	1	1003	1193.33	-117.23	-69.15	-141.54	112.5	13	1000260560	15	0
713	30	29	2	1	14	0	1	1005	1849.61	496.89	421.10	401.12	473.2	13	1000080160	12	0
713	30	30	1	0	14	0	1	1003	958.41	159.78	-271.58	197.49	1317.3	13	1000260560	18	0
713	30	31	2	0	14	0	0	1001	509.50	-472.59	-639.99	922.45	186.2	13	1000080160	10	0
713	30	31	2	1	14	0	0	1001	722.78	55.50	-111.27	-314.78	994.7	13	1000080160	10	0
713	30	33	2	0	14	1	0	1002	865.02	58.25	42.46	-60.65	135.0	14	1000060120	9	0
713	30	33	2	1	14	0	1	1004	756.74	164.54	-624.55	554.91	514.9	13	1000080160	26	0
713	30	37	1	0	14	1	1	1008	2714.13	88.91	90.06	115.51	1465.8	14	1000180400	12	1
713	30	40	1	0	14	0	0	1001	1120.22	471.16	-82.18	-331.90	1353.5	13	1000120240	8	0
713	30	42	2	0	14	0	1	1004	960.02	-221.78	-204.24	312.86	1057.8	13	1000180400	13	0
713	30	42	2	1	14	0	10	1000	1031.18	-444.81	282.40	-418.06	1408.0	13	1000080160	12	0
713	30	43	1	0	14	0	1	1003	872.05	163.49	135.22	449.65	605.3	13	1000180400	12	1
713	30	46	2	0	14	1	0	1002	482.89	488.05	108.54	2.01	1272.4	14	1000140280	10	0
713	30	46	2	1	14	1	1	1006	833.78	69.84	43.38	564.07	399.9	14	1000180400	16	0
713	30	47	2	0	14	0	0	1001	604.21	490.10	-196.09	-79.32	1290.0	13	1000140280	9	0
713	30	47	2	1	14	0	0	1001	362.62	-567.57	-98.87	-121.70	586.9	13	1000080160	9	0
713	30	48	2	0	14	0	0	1001	291.38	-436.55	-590.68	-486.85	1557.3	13	1000110230	9	0
713	30	48	2	1	14	0	0	1001	1104.15	25.73	121.71	94.41	574.1	13	1000180400	8	1
715	6	5	2	0	14	0	1	1003	767.74	151.28	176.20	159.52	1201.7	13	1000180400	13	1
715	6	5	2	1	14	0	0	1001	946.19	-197.14	132.01	109.96	1009.5	13	1000180400	9	1
715	6	6	2	0	14	0	0	1001	389.10	115.02	375.72	69.05	933.9	13	1000260560	8	0
715	6	6	2	1	14	0	1	1003	2812.31	-50.79	425.01	-406.91	1012.7	13	1000080160	12	0
715	6	7	1	0	14	1	0	1002	764.09	-445.78	-121.24	-303.08	1147.3	14	1000260560	32	0
715	6	9	1	0	14	0	0	1001	783.87	122.61	48.83	481.39	984.8	13	1000180400	19	1
715	6	12	3	0	14	1	10	1000	1213.10	35.93	-220.65	-2.59	174.2	14	1000180400	11	0
715	6	12	3	1	14	1	2	1092	2726.17	324.23	331.30	-199.65	393.9	14	1000130270	12	0
715	6	12	3	2	14	1	1	1008	1732.73	-611.04	554.04	730.72	1391.5	14	1000200400	18	0
715	6	15	2	0	14	1	0	1002	1136.68	-134.25	108.51	-44.68	1061.4	14	1000180400	10	0
715	6	15	2	1	14	0	0	1001	654.88	260.62	24.82	-273.94	1489.3	13	1000140280	19	0
